"path","name","code","price","headline","caption","abstract","explanation","additional1","taxable","point-code","sale-limit","jan","delivery","astk-code","condition","taojapan","product-category","display","sort","item-image-urls"
"マヌカハニー","マヌカサイエンス マヌカハニー UMF 10+ 250g","MSUMF10250","4800","ニュージーランド直送！純粋マヌカハニー","","","マヌカハニーは、クリーミーで濃厚、濃い色調とベルベットのような質感を楽しみながら、免疫力を高めるのに最適な毎日のスーパーフードです。

UMF 評価システムは、マヌカハニーに含まれる天然成分を独自に認証し、効力、純度、信頼性、鮮度を保証します。

材料
100%純粋 プレミアム マヌカハニー（UMF10+）

保管方法
直射日光を避け、乾燥した場所に保管してください。

非常に高温または多湿の気候の場合を除いて、冷蔵庫に保管する必要はありません。

12 か月未満の乳児には適していません。

リスク管理プログラム(RMP)に基づいてニュージーランドで梱包","","0","","3","9421035630573","1","0","0","1","1304","1","58","https://item-shopping.c.yimg.jp/i/l/pns_msumf10250_i_20240717171643;https://item-shopping.c.yimg.jp/i/l/pns_msumf10250_1_d_20240717171655;https://item-shopping.c.yimg.jp/i/l/pns_msumf10250_2_d_20240717171706;https://item-shopping.c.yimg.jp/i/l/pns_msumf10250_3_d_20240717171721;https://item-shopping.c.yimg.jp/i/l/pns_msumf10250_4_d_20240717171731;;;;;;;;;;;;;;;;"
"マヌカハニー","マヌカサイエンス マヌカハニー UMF 5+ 250g","MSUMF5250","3200","ニュージーランド直送！純粋マヌカハニー","","","マヌカハニーは、クリーミーで濃厚、濃い色調とベルベットのような質感を楽しみながら、免疫力を高めるのに最適な毎日のスーパーフードです。

UMF 評価システムは、マヌカハニーに含まれる天然成分を独自に認証し、効力、純度、信頼性、鮮度を保証します。

材料
100%純粋 プレミアム マヌカハニー（UMF5+）

保管方法
直射日光を避け、乾燥した場所に保管してください。

非常に高温または多湿の気候の場合を除いて、冷蔵庫に保管する必要はありません。

12 か月未満の乳児には適していません。

リスク管理プログラム(RMP)に基づいてニュージーランドで梱包","","0","","5","9421035630559","1","0","0","1","1304","1","59","https://item-shopping.c.yimg.jp/i/l/pns_msumf5250_i_20240717172757;https://item-shopping.c.yimg.jp/i/l/pns_msumf5250_1_d_20240717172806;https://item-shopping.c.yimg.jp/i/l/pns_msumf5250_2_d_20240717172815;;;;;;;;;;;;;;;;;;"
"マヌカハニー","マヌカサイエンス マヌカハニー UMF 5+ 1000g (1kg)","MSUMF5100","5000","ニュージーランド直送！純粋マヌカハニー","","","マヌカハニーは、クリーミーで濃厚、濃い色調とベルベットのような質感を楽しみながら、免疫力を高めるのに最適な毎日のスーパーフードです。

UMF 評価システムは、マヌカハニーに含まれる天然成分を独自に認証し、効力、純度、信頼性、鮮度を保証します。

材料
100%純粋 プレミアム マヌカハニー（UMF5+）

保管方法
直射日光を避け、乾燥した場所に保管してください。

非常に高温または多湿の気候の場合を除いて、冷蔵庫に保管する必要はありません。

12 か月未満の乳児には適していません。

リスク管理プログラム(RMP)に基づいてニュージーランドで梱包直射日光を避け、乾燥した場所に保管してください。

非常に高温または多湿の気候の場合を除いて、冷蔵庫に保管する必要はありません。

12 か月未満の乳児には適していません。

リスク管理プログラム(RMP)に基づいてニュージーランドで梱包","","0","","3","9421035630634","1","0","0","1","1304","1","60","https://item-shopping.c.yimg.jp/i/l/pns_msumf5100_i_20240717173222;https://item-shopping.c.yimg.jp/i/l/pns_msumf5100_1_d_20240717173230;https://item-shopping.c.yimg.jp/i/l/pns_msumf5100_2_d_20240717173239;;;;;;;;;;;;;;;;;;"
"マヌカハニー","マヌカサイエンス マヌカハニー UMF 20+ 250g","MSUMF20250","11900","ニュージーランド直送！純粋マヌカハニー","","","マヌカハニーは、クリーミーで濃厚、濃い色調とベルベットのような質感を楽しみながら、免疫力を高めるのに最適な毎日のスーパーフードです。

UMF 評価システムは、マヌカハニーに含まれる天然成分を独自に認証し、効力、純度、信頼性、鮮度を保証します。

材料
100%純粋 プレミアム マヌカハニー（UMF20+）

保管方法
直射日光を避け、乾燥した場所に保管してください。

非常に高温または多湿の気候の場合を除いて、冷蔵庫に保管する必要はありません。

12 か月未満の乳児には適していません。

リスク管理プログラム(RMP)に基づいてニュージーランドで梱包","","0","","1","9421035630634","1","0","0","1","1304","1","61","https://item-shopping.c.yimg.jp/i/l/pns_msumf20250_i_20240717173531;https://item-shopping.c.yimg.jp/i/l/pns_msumf20250_1_d_20240717173542;https://item-shopping.c.yimg.jp/i/l/pns_msumf20250_2_d_20240717173551;https://item-shopping.c.yimg.jp/i/l/pns_msumf20250_3_d_20240717173603;https://item-shopping.c.yimg.jp/i/l/pns_msumf20250_4_d_20240717173611;https://item-shopping.c.yimg.jp/i/l/pns_msumf20250_5_d_20240717173619;;;;;;;;;;;;;;;"
"マヌカハニー","マヌカサイエンス マヌカハニー UMF 15+ 500g","MSUMF15500","10700","ニュージーランド直送！純粋マヌカハニー","","","マヌカハニーは、クリーミーで濃厚、濃い色調とベルベットのような質感を楽しみながら、免疫力を高めるのに最適な毎日のスーパーフードです。

UMF 評価システムは、マヌカハニーに含まれる天然成分を独自に認証し、効力、純度、信頼性、鮮度を保証します。

材料
100%純粋 プレミアム マヌカハニー（UMF15+）

保管方法
直射日光を避け、乾燥した場所に保管してください。

非常に高温または多湿の気候の場合を除いて、冷蔵庫に保管する必要はありません。

12 か月未満の乳児には適していません。

リスク管理プログラム(RMP)に基づいてニュージーランドで梱包","","0","","1","9421035630603","1","0","0","1","1304","1","62","https://item-shopping.c.yimg.jp/i/l/pns_msumf15500_i_20240717173948;https://item-shopping.c.yimg.jp/i/l/pns_msumf15500_1_d_20240717173957;https://item-shopping.c.yimg.jp/i/l/pns_msumf15500_2_d_20240717174006;https://item-shopping.c.yimg.jp/i/l/pns_msumf15500_3_d_20240717174015;;;;;;;;;;;;;;;;;"
"マヌカハニー","マヌカサイエンス マヌカハニー UMF 15+ 250g","MSUMF15250","7400","ニュージーランド直送！純粋マヌカハニー","","","マヌカハニーは、クリーミーで濃厚、濃い色調とベルベットのような質感を楽しみながら、免疫力を高めるのに最適な毎日のスーパーフードです。

UMF 評価システムは、マヌカハニーに含まれる天然成分を独自に認証し、効力、純度、信頼性、鮮度を保証します。

材料
100%純粋 プレミアム マヌカハニー（UMF15+）

保管方法
直射日光を避け、乾燥した場所に保管してください。

非常に高温または多湿の気候の場合を除いて、冷蔵庫に保管する必要はありません。

12 か月未満の乳児には適していません。

リスク管理プログラム(RMP)に基づいてニュージーランドで梱包","","0","","2","9421035630597","1","0","0","1","1304","1","63","https://item-shopping.c.yimg.jp/i/l/pns_msumf15250_i_20240717174531;https://item-shopping.c.yimg.jp/i/l/pns_msumf15250_1_d_20240717174826;https://item-shopping.c.yimg.jp/i/l/pns_msumf15250_2_d_20240717174840;https://item-shopping.c.yimg.jp/i/l/pns_msumf15250_3_d_20240717174852;;;;;;;;;;;;;;;;;"
"マヌカハニー","マヌカサイエンス マヌカハニー UMF 5+ 500g","MSUMF5500","3700","ニュージーランド直送！純粋マヌカハニー","","","マヌカハニーは、クリーミーで濃厚、濃い色調とベルベットのような質感を楽しみながら、免疫力を高めるのに最適な毎日のスーパーフードです。

UMF 評価システムは、マヌカハニーに含まれる天然成分を独自に認証し、効力、純度、信頼性、鮮度を保証します。

材料
100%純粋 プレミアム マヌカハニー（UMF5+）

保管方法
直射日光を避け、乾燥した場所に保管してください。

非常に高温または多湿の気候の場合を除いて、冷蔵庫に保管する必要はありません。

12 か月未満の乳児には適していません。

リスク管理プログラム(RMP)に基づいてニュージーランドで梱包","","0","","4","9421035630566","1","0","0","1","1304","1","64","https://item-shopping.c.yimg.jp/i/l/pns_msumf5500_i_20240717175305;;;;;;;;;;;;;;;;;;;;"
"マヌカハニー","マヌカサイエンス マヌカハニー UMF 23+ 250g","MSUMF23250","16500","ニュージーランド直送！純粋マヌカハニー","","","マヌカハニーは、クリーミーで濃厚、濃い色調とベルベットのような質感を楽しみながら、免疫力を高めるのに最適な毎日のスーパーフードです。

UMF 評価システムは、マヌカハニーに含まれる天然成分を独自に認証し、効力、純度、信頼性、鮮度を保証します。

材料
100%純粋 プレミアム マヌカハニー（UMF23+）

保管方法
直射日光を避け、乾燥した場所に保管してください。

非常に高温または多湿の気候の場合を除いて、冷蔵庫に保管する必要はありません。

12 か月未満の乳児には適していません。

リスク管理プログラム(RMP)に基づいてニュージーランドで梱包","","0","","1","9421035630627","1","0","0","1","1304","1","65","https://item-shopping.c.yimg.jp/i/l/pns_msumf23250_i_20240717175635;https://item-shopping.c.yimg.jp/i/l/pns_msumf23250_1_d_20240717175647;https://item-shopping.c.yimg.jp/i/l/pns_msumf23250_2_d_20240717175658;https://item-shopping.c.yimg.jp/i/l/pns_msumf23250_3_d_20240717175711;;;;;;;;;;;;;;;;;"
"歯磨き粉","マヌカヘルス　プロポリス＆マヌカハニー with ティーツリーオイル歯磨き（100g）2本セット","MHTPBLUE","2950","ニュージーランド産","内容量：100g<BR>
原産地：ニュージーランド <BR>","","マヌカヘルス社の天然歯磨きには、お口の衛生に役立つことが立証済みの3種類の天然成分が組み合わされています。BIO30 ニュージーランドプロポリス、MGO 400+マヌカハニー、純粋ティーツリーオイルの3つです。
BIO30 ニュージーランドプロポリスにはバイオフラボノイドがとても多く含まれていて、この進んだお口の健康製品に大きな役割を負っています。MGO 400+マヌカハニーとティーツリーオイルは力を合わせて健康な歯と歯ぐきを守ります。
この歯磨きにはフッ化物や保存料を一切含んでいません。また、動物実験を行っていません。エッセンシャルオイルとハーブが添加され、美味しさとフレッシュで清潔な感触を保っています。","","0","","5","","1","0","0","1","43147","0","1","https://item-shopping.c.yimg.jp/i/l/pns_mhtpblue;;;;;;;;;;;;;;;;;;;;"
"歯磨き粉","PETER AND JOHN プロポリスト 歯磨き粉 100g","yiap02935","3900","","","","PETER AND JOHN プロポリス歯磨き粉は、歯を自然に清潔にし、保護することで口腔の健康と衛生をサポートします。樹脂から作られるプロポリスは口腔の健康に有益です。樺の木から得られるキシリトールは、定期的なブラッシングでプラークの蓄積を防ぎます。この歯磨き粉はSLS、フッ化物、色素を含んでいません。

使用方法: 食後に1日2回以上ブラッシングすると効果的です。

成分:
炭酸カルシウム; 精製水; ソルビトール; グリセリン; 含水シリカ; セルロースガム; フレーバー (ユージノール; ペパーミントオイル; メントール; ユーカリオイル; アニスオイル); ヒドロキシエチルセルロース; プロポリス抽出物; キシリトール; サッカリンナトリウム; ヒドロキシ安息香酸.

注意事項: プロポリスはアレルギー反応を引き起こす可能性があります。口や喉に刺激や腫れが生じた場合は、使用を中止し、医療専門家に相談してください。30℃以下の涼しく乾燥した場所に保管してください。お子様の手の届かない場所に保管してください。","弊社の商品は個人輸入商品ですので消費税は免除となっております。但し、合計金額が16,666円を超えますと消費税・関税が掛かり、お客様のご負担になる可能性があります。","0","1","1","9421906056013","1","0","0","1","43147","0","1","https://item-shopping.c.yimg.jp/i/l/pns_yiap02935;;;;;;;;;;;;;;;;;;;;"
"歯磨き粉","マヌカヘルス プロポリス＆マヌカハニー with ティーツリーオイル歯磨き（100g） 4本セット","MHTPBLUE4","5450","ニュージーランド産","内容量：100g<BR>
原産地：ニュージーランド","","マヌカヘルス社の天然歯磨きには、お口の衛生に役立つことが立証済みの3種類の天然成分が組み合わされています。BIO30 ニュージーランドプロポリス、MGO 400+マヌカハニー、純粋ティーツリーオイルの3つです。
BIO30 ニュージーランドプロポリスにはバイオフラボノイドがとても多く含まれていて、この進んだお口の健康製品に大きな役割を負っています。MGO 400+マヌカハニーとティーツリーオイルは力を合わせて健康な歯と歯ぐきを守ります。
この歯磨きにはフッ化物や保存料を一切含んでいません。また、動物実験を行っていません。エッセンシャルオイルとハーブが添加され、美味しさとフレッシュで清潔な感触を保っています。","","0","","3","","1","0","0","1","43147","0","2","https://item-shopping.c.yimg.jp/i/l/pns_mhtpblue4;;;;;;;;;;;;;;;;;;;;"
"歯磨き粉","Redseal プロポリス 歯磨き パラベンフリー　３本セット","RSPT3","3700","ニュージーランド産","内容量：100g<BR>
原産地：ニュージーランド <BR>

成分：炭酸カルシウム(研磨剤)、水、ソルビトール(湿潤剤)、グリセリン(湿潤剤)、ラウリル硫酸ナトリウム(発泡剤)、シリカ(研磨剤)、酸化チタン(研磨剤)、セルロースガム(粘結剤)、ケイ酸(AI/Mg)(増粘剤)、エタノール(溶剤)、香料(ペパーミントタイプ)(香味剤)、サッカリンナトリウム(甘味料)、メチルパラベン(防腐剤)、プロポリスエキス(矯味剤)、プロピルパラベン(防腐剤)","","プロポリス(歯磨き粉)は、ニュージーランドプロポリス配合の歯磨き粉です。
プロポリスはミツバチの作リ出す天然成分で、ミツバチはこれを使って感染症から自分達を守っています。
本品を、普段の歯磨きでお使いいただくことによって、清潔でさわやかなお口を保ちます。 
100%ニュージーランド産の原材料を使用。
ニュージーランドには原子力発電所がなく、放射能汚染の心配がありません。
また、環境にも配慮し、動物実験等も行っていません。","弊社の商品は個人輸入商品ですので消費税は免除となっております。但し、合計金額が16,666円を超えますと消費税・関税が掛かり、お客様のご負担になる可能性があります。","0","","4","","1","0","0","1","2014","0","3","https://item-shopping.c.yimg.jp/i/l/pns_rspt3;;;;;;;;;;;;;;;;;;;;"
"歯磨き粉","Redseal プロポリス 歯磨き パラベンフリー　2本セット","RSTP2","2900","ニュージーランド産","内容量：100g ２個<BR>
原産地：ニュージーランド <BR>

成分：炭酸カルシウム(研磨剤)、水、ソルビトール(湿潤剤)、グリセリン(湿潤剤)、ラウリル硫酸ナトリウム(発泡剤)、シリカ(研磨剤)、酸化チタン(研磨剤)、セルロースガム(粘結剤)、ケイ酸(AI/Mg)(増粘剤)、エタノール(溶剤)、香料(ペパーミントタイプ)(香味剤)、サッカリンナトリウム(甘味料)、メチルパラベン(防腐剤)、プロポリスエキス(矯味剤)、プロピルパラベン(防腐剤)","","プロポリス(歯磨き粉)は、ニュージーランドプロポリス配合の歯磨き粉です。
プロポリスはミツバチの作リ出す天然成分で、ミツバチはこれを使って感染症から自分達を守っています。
本品を、普段の歯磨きでお使いいただくことによって、清潔でさわやかなお口を保ちます。 
100%ニュージーランド産の原材料を使用。
ニュージーランドには原子力発電所がなく、放射能汚染の心配がありません。
また、環境にも配慮し、動物実験等も行っていません。","弊社の商品は個人輸入商品ですので消費税は免除となっております。但し、合計金額が16,666円を超えますと消費税・関税が掛かり、お客様のご負担になる可能性があります。","0","","7","","1","0","0","1","2014","0","4","https://item-shopping.c.yimg.jp/i/l/pns_rstp2;;;;;;;;;;;;;;;;;;;;"
"歯磨き粉","マヌカヘルス プロポリス＆マヌカハニー with ティーツリーオイル歯磨き（100g） ６本セット","MHTP6","6200","ニュージーランド産プロポリス＆マヌカハニー 歯磨き 6本セット","内容量：100g ６個セット<BR>
原産地：ニュージーランド","","マヌカヘルス社の天然歯磨きには、お口の衛生に役立つことが立証済みの3種類の天然成分が組み合わされています。BIO30 ニュージーランドプロポリス、MGO 400+マヌカハニー、純粋ティーツリーオイルの3つです。
BIO30 ニュージーランドプロポリスにはバイオフラボノイドがとても多く含まれていて、この進んだお口の健康製品に大きな役割を負っています。MGO 400+マヌカハニーとティーツリーオイルは力を合わせて健康な歯と歯ぐきを守ります。
この歯磨きにはフッ化物や保存料を一切含んでいません。また、動物実験を行っていません。エッセンシャルオイルとハーブが添加され、美味しさとフレッシュで清潔な感触を保っています。","","0","","2","9421023620586","1","0","0","1","43147","0","5","https://item-shopping.c.yimg.jp/i/l/pns_mhtp6;;;;;;;;;;;;;;;;;;;;"
"歯磨き粉","Redseal キッズ 歯磨き SLS・パラベンフリー　75ｇ","RSKT75","10186","ニュージーランド産","内容量：75g <BR>
原産地：ニュージーランド <BR><BR>

成分<BR>
炭酸カルシウム：マイルドな研磨剤<BR>
精製水<BR>
ソルビトール：甘味料と加湿料<BR>
グリセリン：野菜ベースの甘味料と加湿料<BR>
ラウリルグルコシド<BR>
シリカ：マイルドな研磨剤及び増粘剤<BR>
セルロースガム：植物繊維から採ったガム化促進剤<BR>
ステビアエキス：甘味料<BR>
スペアミント油<BR>
ペパーミント油
ユーカリ油
メンソール
天然フルーツフレーバー（ピーチ、バナナ）
トタロール：抗菌アクション
パックサイズ：75グラム。
","","天然の歯磨きなので、幼い子供たちが歯磨き中に飲み込んでも安全です。
ラウリル硫酸ナトリウム、フッ化物、パラベン等の不快な化学物質を含んでいません
天然風味の甘さ
フレッシュ、ピーチやバナナの「バブルガム」風味

注意：子供の歯磨き中は目を離さないでください
","","1","","","","1","0","0","1","2014","0","6","https://item-shopping.c.yimg.jp/i/l/pns_rskt75;;;;;;;;;;;;;;;;;;;;"
"サプリメント2","Good Health プロポリス　300カプセル","GOPLP300","4500","ニュージーランド産","成分 (1カプセルあたり)

プロポリス 500mg　（数値に相当する量のエキス）

天然イナゴマメ粉とフラクソファイバーTM（フラックスシードの繊維）をベースとしています。
","健康的な免疫機能をサポート<BR> 抗酸化効果<BR> 上気道の健康をサポート<BR>","プロポリスは体の免疫力を高め、快適な生活を送れるよう抵抗力もサポートします。 プロポリスは抗酸化効果がありフリーラジカルの弊害を防ぎます。

内容量

300カプセル

重要なお知らせ:

使用方法

大人: 1日1-2カプセルを食事と一緒にお飲み下さい。または専門医にご相談下さい。

お口や喉に炎症や腫れが生じたら、使用を中止してください。

キャップが壊れている場合は使用しないで下さい。

人工香味料、甘味料、防腐剤、着色料は使用しておりません。


","","0","","","","1","0","0","1","1909","0","1","https://item-shopping.c.yimg.jp/i/l/pns_goplp300;;;;;;;;;;;;;;;;;;;;"
"サプリメント2","マヌカヘルス　バイオ30　プロポリス　錠剤　５００カプセル","MHPP500","14500","ニュージーランド産","使用方法：１日１－４錠<BR>　
内容量：５００カプセル<BR>
原産地：ニュージーランド","","マヌカヘルス社のプロポリスはニュージーランドの汚れのない自然環境の植物からミツバチが集めてくれたものです。この製品に使われているBIO30潤曙゜jュージーランドプロポリスは、高レベルのバイオフラボノイドを含んでいます。このレベルは最低30mg/g (BIO30潤・ であると独自に立証されました。
プロポリスにはアミノ酸類と微量元素が豊かです。ビタミンが多く含まれ、少なくとも38種の貴重なバイオフラノイド、フェノール酸、カフェ酸フェネチルエステル（CAPE)を含むエステル類を含んでいます。
プロポリスは伝統的に免疫システムの補助として摂取されてきました。BIO30潤・ニュージーランドプロポリス錠剤には穏やかな香りと楽しい噛み心地があります。","","0","","1","","1","0","0","1","1909","0","2","https://item-shopping.c.yimg.jp/i/l/pns_mhpp500;;;;;;;;;;;;;;;;;;;;"
"サプリメント2","コンビタ　ローヤルゼリー　300カプセル　 ROYAL JELLY 300 CAPSULES [並行輸入品]","CVRJ300","13400","蜂の活性力、ニュージーランド産","","心血管系の健康をサポート<BR> 免疫システム機能をサポート<BR>  エネルギー増加<BR>  お肌の健康を守り、お肌を活性させる効果<BR>","ニュージーランドを代表する「コンビタ社」の最高級ローヤルゼリー。
（1カプセルにたっぷり1000mg含有の高濃度タイプ）美肌を作る「デセン酸」をはじめ、健康維持に欠かせない栄養素を40種類以上バランスよく含有。若返り、免疫力強化、疲労回復を強力サポート。
内部被爆予防に対する効果も注目されています。　
","","0","","1","","1","0","0","1","1916","0","3","https://item-shopping.c.yimg.jp/i/l/pns_cvrj300;;;;;;;;;;;;;;;;;;;;"
"サプリメント2","Good Health　ローヤルゼリー　365カプセル","GORJR365","6500","蜂の活性力、ニュージーランド産","","心血管系の健康をサポート<BR> 免疫システム機能をサポート<BR>  エネルギー増加<BR>  お肌の健康を守り、お肌を活性させる効果<BR>","ロイヤルゼリーには、ビタミンB群、高たんぱく質、脂質、炭水化物といった栄養素が豊富に含まれています。ロイヤルゼリーは巣の中で女王蜂に与えられ驚異的な女王蜂の繁殖能力と長命を支えています。


内容量

365カプセル

重要なお知らせ:

使用方法

大人: 1日1カプセルをお飲み下さい。または専門医にご相談下さい。

注意

この製品にはローヤルゼリーが含まれています。ロイヤルゼリーは.深刻なアレルギー反応を引き起こし、まれには死亡につながることも確かめられています。特に気管支喘息やアレルギーをお持ちの方は使用しないで下さい。お子様には使用しないでください。

キャップが壊れている場合は使用しないで下さい。

人工添加物、甘味料、保存剤、着色料は一切使用しておりません。

新鮮さを保つために冷蔵庫に入れたほうが良いでしょう。開封後は冷蔵庫に保管してください。


・成分：ローヤルゼリーカプセル（10-HDAを含む）1000mg

・製造元：goodhealth社

・「効果・効能については、個人差があります」

・「お身体に合わない場合は、ご利用を中止し医師にご相談ください」
","","0","","","","1","0","0","1","1916","0","4","https://item-shopping.c.yimg.jp/i/l/pns_gorjr365;;;;;;;;;;;;;;;;;;;;"
"サプリメント2","マヌカヘルス　ローヤルゼリー カプセル 360　カプセル","MHRJ360","8100","ニュージーランド産","使用方法：　1日1カプセルの服用をおすすめします。<BR>

内容量：　365カプセル (1カプセル1000mg)  <BR>

原産地:　ニュージーランド <BR>","","ローヤルゼリーは成長期の蜂の幼虫と女王蜂のために働きバチによって生産された栄養の集約されたクリーム状の食物です。この特別食を食べる女王蜂は約6年生存し、一方、通常のハニーと花粉を食する働きバチは約6週間しか行きません。女王蜂と働きバチの唯一の違いはその食物なのです。
ローヤルゼリーにはたんぱく質、アミノ酸、ミネラルなど約40種類の栄養素がバランスよく含まれています
ローヤルゼリーの最も重要な成分デセン酸は1カプセルに8mg含まれています。
","","0","","2","","1","0","0","1","1916","0","5","https://item-shopping.c.yimg.jp/i/l/pns_mhrj360;https://item-shopping.c.yimg.jp/i/l/pns_mhrj360_1;https://item-shopping.c.yimg.jp/i/l/pns_mhrj360_2;;;;;;;;;;;;;;;;;;"
"サプリメント2","Good Health プラセンタ25,000mg　60カプセル","GHPL2500060","3950","ニュージーランド産","製品概要<BR><BR>

原材料： （1カプセル当り）<BR><BR>
以下の量に相当する抽出物：<BR>
羊プラセンタ 
25,000mg<BR>
ヴィティスヴィニフェラ （ニュージーランド産グレープシード） 
2,000mg<BR><BR>
プラセンタは、数百年もの間、中国で老化防止と活力促進のために伝統的に使われてきました。中国語ではヤンと呼ばれ、陰精を養い、気と血を構築するとされます。<BR>英語のプラセンタは、その豊富な栄養素と成長因子による、エネルギーと身体の活力回復力を表すものという意味を持っています。<BR>プラセンタは.新生児に栄養を与えるという本来の目的により、陰と陽のエッセンスと血を回復させるのに最も有用な栄養食の一つであると考えられています。また、主要な「気」の回復剤であるとも考えられていて、「消耗した精」を素早く、力強く回復させる必要がある場合に用いられます。 

","プラセンタは西洋社会では未だ一般的には使用されていませんが、最近ますます人気が高まってきている製品です。アジア諸国では、プラセンタは皮膚の健康と全般的な健康をサポートする豊富な栄養素により、主に老化防止成分として長年にわたり使用されてきています。","プラセンタの最も重要な特徴は、現代の洋式の生活スタイルか来る急性および慢性のストレスの予防に使用でき、体力の消耗を防止し、ストレスを原因とする老化の加速を止めるために使用できる点です。

主な機能:

羊のプラセンタエキス
ヒアルロン酸を含みます
ニュージーランド産グレープシードエキス

主な効用:

皮膚への水分補給、しわを滑らかにします
静脈やお肌の健康をサポートし、毛細管の力を改善する作用が見られます
強力な抗酸化性　-　フリーラジカルによる損傷を防ぎます

容量: 60カプセル

使用量: 
毎日1カプセル、または、専門家の助言に従ってください。

今までに知られている禁忌症はありません

","","0","","","","1","0","0","1","39454","0","6","https://item-shopping.c.yimg.jp/i/l/pns_ghpl2500060;;;;;;;;;;;;;;;;;;;;"
"サプリメント2","粉末高濃度プラセンタ40,000mg 60カプセル入り","HFPL","3500","ニュージーランド産、粉末高濃度プラセンタ","使用法：１日１－３粒。BR>
または専門医にご相談下さい。<BR>
キャップが壊れている場合は使用しないで下さい。<BR>
人工香味料、甘味料、防腐剤、着色料は使用しておりません。<BR>","","高濃度プラセンタ。
ニュージーランド　ヘルスフードのプラセンタは、大自然の中で育ったNZ産の羊プラセンタのみを使用しています。
羊プラセンタには　良質のプロテイン、30種類以上のアミノ酸が含まれていると言われています。この栄養豊富な成分が細胞を活性化し、若々しくふっくらとハリのあるお肌へと導きます。

生換算で、４００００ｍｇものプラセンタを配合した高濃度タイプ。

若々しいお肌を保ちたい方、やる気、スタミナをアップさせたい方にもお勧めです。","","0","","","","1","0","0","1","39454","0","7","https://item-shopping.c.yimg.jp/i/l/pns_hfpl;;;;;;;;;;;;;;;;;;;;"
"サプリメント2","2個 粉末高濃度プラセンタ40,000mg 60カプセル入り [海外直送品] [並行輸入品]","HFPLA40000-2SET","5690","ニュージーランド産、粉末高濃度プラセンタ","使用法：１日１－３粒。BR>
または専門医にご相談下さい。<BR>
キャップが壊れている場合は使用しないで下さい。<BR>
人工香味料、甘味料、防腐剤、着色料は使用しておりません。<BR>","","高濃度プラセンタ。
ニュージーランド　ヘルスフードのプラセンタは、大自然の中で育ったNZ産の羊プラセンタのみを使用しています。
羊プラセンタには　良質のプロテイン、30種類以上のアミノ酸が含まれていると言われています。この栄養豊富な成分が細胞を活性化し、若々しくふっくらとハリのあるお肌へと導きます。

生換算で、４００００ｍｇものプラセンタを配合した高濃度タイプ。

若々しいお肌を保ちたい方、やる気、スタミナをアップさせたい方にもお勧めです。","","0","","2","","1","0","0","1","39454","0","8","https://item-shopping.c.yimg.jp/i/l/pns_hfpla40000-2set;;;;;;;;;;;;;;;;;;;;"
"サプリメント2","Good Health オメガ3 フィッシュオイル 1000mg 　400 カプセル","GOFOL1000400","4900","ニュージーランド産","健康ガード<BR><BR>

         心臓血管の健康をサポート<BR>

         関節の柔軟性をサポート<BR>

         脳と神経システムのための必須栄養素<BR>
","","Good Health オメガ3 フィッシュオイル 1000mgには、現代の日常食生活に不足がちなオメガ3脂肪酸であるエイコサペンタエン酸(EPA)とドコサヘキサエン酸(DHA)が豊富に含まれています。EPAとDHAには多くの効果がありますが、特に心血管・血液循環システムや神経系システムに高い効果があります。水銀と鉛の量をチェック済み。

重要なお知らせ:

使用方法

大人:　1日1～3カプセルをお食事の際に一緒にお飲み下さい。または専門医にご相談ください。

子ども: 1日1～2カプセルをお食事の際に一緒にお飲み下さい。または専門医にご相談ください。

本商品は魚類を含みます。大人の監視のない所で3歳未満の子どもに飲ませないようにご注意ください。（喉につまらせる危険性があります。）I

症状が続く場合は、医師にご相談下さい。

容器のシールが破損しているときは使用しないでください。

人工添加物、甘味剤、保存剤、着色料は一切使用しておりません。","","0","","","","1","0","0","1","1869","0","9","https://item-shopping.c.yimg.jp/i/l/pns_gofol1000400;;;;;;;;;;;;;;;;;;;;"
"サプリメント2","Good Health EPO　月見草オイル　(ゼラチンカプセル) 　300カプセル","GOEPO300","3700","冷却圧縮された高品質の月見草のオイル","EPO月見草オイル （イブニングプリムローズオイル）にはオメガ6必須脂肪酸ガンマリノレン酸（GLA）が豊かに含まれています。GLAは人間の体内で健康なお肌や関節やホルモンバランスなどのからだの機能を調整するために重要なプロスタグランジンを作り出すのに使われます。飲用しても結構ですし、乾燥肌に塗ることもできます。
","","冷却圧縮された高品質の月見草のオイルです

ホルモンバランスをサポートします

乾燥肌に有効です

月経前の症状を緩和します
EPO月見草オイル （イブニングプリムローズオイル）は、冷却圧縮された高品質の月見草のオイルです。

内容量：300カプセル

重要なお知らせ:

使用方法：

大人: 毎日1から3個のカプセルをお飲みください。または専門医にご相談ください。

乾燥肌の方はカプセルに、直接穴を開けて、患部に直接使用していただけます。

ハンセン氏病のお肌には適していません。*30度以下の風通しの良い場所に商品を保存してください。

症状が続く場合は、医師にご相談下さい。

容器のシールが破損しているときは使用しないでください。

人工添加物、甘味剤、保存剤、着色料は一切使用しておりません。","","0","","","","1","0","0","1","1917","0","10","https://item-shopping.c.yimg.jp/i/l/pns_goepo300;;;;;;;;;;;;;;;;;;;;"
